Zip;Mean;Pop
78409;44.944;2.939
78410;73.206;26.387
78411;58.387;28.024
78412;55.286;36.003
78413;76.636;36.953
78414;89.778;30.165
78415;45.328;39.271
78416;40.341;15.508
78417;48.369;4.176
78418;69.249;29.854
78419;54.768;694
7842;135.094;101
7843;92.371;12.678
7846;109.861;60
7847;110.485;1.638
7848;104.682;4.699
7849;97.834;7.429
7850;90.431;7.052
78501;45.892;61.219
78503;55.726;21.706
78504;75.532;48.703
7851;100.735;112
78516;40.137;33.722
7852;121.941;2.504
78520;40.161;59.408
78521;35.726;93.808
78526;50.866;42.460
7853;148.035;12.938
78535;50.642;581
78536;98.048;451
78537;33.973;39.454
78538;33.547;10.210
78539;63.175;30.783
78541;39.839;42.431
78542;36.450;53.511
78543;37.240;8.447
78545;43.939;555
78548;44.457;675
78549;35.109;990
78550;46.642;53.152
78552;55.978;34.111
78557;41.794;12.547
78558;44.872;882
78559;37.890;12.751
7856;92.259;3.708
78560;36.211;4.368
78561;40.028;779
78562;35.524;2.868
78563;50.877;376
78564;48.865;270
78565;29.881;402
78566;49.954;16.230
78567;33.878;533
78569;37.375;4.039
7857;69.374;2.982
78570;33.474;32.525
78572;50.850;75.221
78573;49.229;34.890
78574;41.422;57.071
78575;64.022;8.056
78576;32.229;8.775
78577;39.398;70.840
78578;47.450;12.516
78579;34.475;4.580
78580;36.398;14.963
78582;41.774;40.455
78583;39.429;6.623
78584;29.805;18.128
78585;41.207;396
78586;42.427;55.878
78588;98.048;238
78589;38.907;38.004
78590;40.028;289
78591;91.872;265
78592;24.464;836
78593;39.470;6.324
78594;31.271;1.990
78595;29.881;6.082
78596;42.354;63.844
78597;78.925;2.885
78598;40.028;226
7860;85.801;25.496
78602;64.998;25.160
78605;64.340;4.952
78606;59.283;5.205
78607;46.663;166
78608;62.518;434
78609;48.405;2.012
78610;90.965;23.502
78611;61.780;12.977
78612;69.763;11.457
78613;90.182;65.099
78614;49.153;456
78615;80.476;1.290
78616;64.876;7.092
78617;50.346;20.265
78618;66.213;324
78619;107.946;3.026
78620;103.467;14.367
78621;61.011;21.659
78622;50.057;296
78623;70.540;813
78624;65.398;21.513
78626;65.397;25.996
78628;93.345;23.727
78629;55.159;11.887
7863;80.863;4.218
78631;67.432;2.395
78632;58.190;910
78633;70.231;15.709
78634;77.988;22.791
78635;75.578;149
78636;75.200;3.749
78638;53.254;2.005
78639;50.500;7.334
78640;69.747;42.954
78641;81.381;44.295
78642;81.271;9.467
78643;53.570;6.139
78644;53.882;17.081
78645;86.158;9.773
78648;49.760;7.683
7865;107.935;2.151
78650;64.402;1.599
78652;106.125;4.466
78653;68.316;16.375
78654;60.053;17.553
78655;50.237;2.739
78656;50.820;2.271
78657;92.073;5.509
78659;66.603;2.903
7866;111.815;21.610
78660;81.349;68.789
78661;52.634;335
78662;69.171;2.268
78663;77.708;746
78664;75.576;52.932
78665;90.795;35.985
78666;45.893;63.836
78669;105.685;8.731
78670;50.084;168
78671;76.021;654
78672;46.638;931
78675;76.522;188
78676;88.665;12.602
78677;55.765;92
78681;99.772;50.606
7869;164.872;24.662
7870;184.538;35
78701;129.093;6.841
78702;45.128;21.334
78703;129.537;19.307
78704;64.064;42.117
78705;26.432;31.340
7871;144.049;19.259
78712;12.821;860
78717;109.267;22.538
78719;60.811;1.764
78721;36.317;11.425
78722;56.325;5.901
78723;53.438;28.330
78724;45.950;21.696
78725;60.121;6.083
78726;119.959;13.122
78727;77.216;26.689
78728;59.428;20.299
78729;68.418;27.108
78730;164.675;7.955
78731;92.031;17.465
78732;142.769;14.060
78733;165.335;8.762
78734;112.694;17.655
78735;130.697;16.131
78736;88.374;6.946
78737;124.373;12.081
78738;148.243;12.134
78739;139.929;16.792
7874;97.271;9.303
78741;36.263;44.935
78742;33.679;820
78744;46.401;42.820
78745;49.678;48.532
78746;202.076;26.928
78747;70.423;14.808
78748;78.273;40.651
78749;89.939;34.449
78750;101.234;26.814
78751;53.651;14.385
78752;42.032;18.064
78753;49.108;49.301
78754;66.188;15.036
78756;68.180;7.194
78757;66.369;21.310
78758;51.581;44.072
78759;91.009;37.767
7876;114.184;10.957
7878;116.280;1.109
7880;95.450;44
78801;52.449;21.780
78802;53.615;242
7881;100.735;41
7882;90.884;14.228
78827;28.397;1.219
78828;63.949;258
78829;24.542;1.207
78830;28.375;786
78832;36.953;3.598
78833;40.981;1.299
78834;41.701;7.829
78836;28.375;128
78837;66.252;281
78838;46.703;275
78839;29.554;8.578
78840;47.935;48.144
78843;46.978;336
7885;89.166;9.606
78850;67.999;1.145
78852;36.717;46.186
78861;58.384;13.701
78870;53.445;984
78871;66.252;45
78872;41.300;1.905
78873;36.542;1.788
78877;40.063;989
78879;38.265;264
78880;72.603;1.682
78881;44.876;2.335
78883;60.555;353
78884;52.022;1.158
78885;58.604;120
78886;55.125;647
78931;64.455;323
78932;61.973;757
78933;69.063;1.433
78934;59.573;6.712
78935;59.055;978
78938;65.201;471
78940;64.570;2.098
78941;57.352;2.962
78942;56.897;8.989
78943;51.509;352
78944;64.455;562
78945;65.104;10.494
78946;60.286;960
78947;68.058;4.475
78948;56.902;850
78949;60.796;517
78950;66.128;2.038
78951;52.622;26
78953;60.783;934
78954;59.339;1.071
78956;52.819;5.381
78957;53.464;9.067
78959;47.669;1.837
78962;52.515;4.733
78963;70.047;909
79001;63.113;249
79003;76.712;162
79005;63.458;1.735
79007;53.847;14.542
79009;51.549;2.166
7901;205.082;22.066
79010;67.354;802
79011;74.702;236
79012;76.641;976
79013;60.645;3.423
79014;71.135;3.771
79015;65.970;19.277
79016;44.444;94
79018;77.467;548
79019;62.401;1.707
79021;53.701;138
79022;66.100;10.741
79024;61.993;405
79025;58.137;69
79027;41.038;5.223
79029;52.354;16.177
79031;52.174;1.425
79032;72.415;157
79033;94.988;109
79034;67.119;637
79035;48.998;5.309
79036;52.056;5.128
79039;62.032;779
79040;63.430;1.839
79041;46.991;3.194
79042;67.363;1.169
79043;46.149;1.487
79044;79.770;766
79045;50.221;19.473
79046;67.268;489
79051;64.669;29
79052;52.398;1.259
79053;51.554;137
79054;56.714;594
79056;67.268;63
79057;56.700;1.206
79058;73.785;10
79059;74.298;837
79061;76.712;316
79062;57.693;218
79063;51.383;686
79064;47.950;2.739
79065;54.619;20.840
79068;63.374;3.197
79070;57.031;9.919
79072;49.629;28.849
79078;52.696;377
79079;58.736;2.646
79080;60.162;605
79081;57.336;3.912
79082;51.001;315
79083;60.020;2.661
79084;60.759;2.366
79085;53.795;53
79086;58.974;2.105
79087;64.669;751
79088;45.513;5.945
79091;86.369;147
79092;63.371;1.106
79093;94.988;69
79094;62.401;75
79095;54.508;2.686
79096;76.712;2.229
79097;62.742;1.150
79098;68.623;517
79101;44.639;2.817
79102;44.372;9.963
79103;50.763;10.594
79104;34.688;7.869
79105;60.645;6
79106;49.787;27.967
79107;36.940;33.844
79108;58.216;17.726
79109;67.707;43.516
79110;57.106;18.811
79111;58.675;1.808
79118;69.197;19.726
79119;117.904;11.539
79121;104.779;6.575
79124;86.923;7.819
7920;186.201;24.282
79201;57.455;7.015
7921;133.908;7.864
7922;168.217;12.371
79220;48.582;197
79225;42.689;948
79226;54.251;3.153
79227;41.385;1.317
79229;48.582;424
79230;58.551;158
79231;43.579;45
79233;47.015;180
79234;44.761;110
79235;43.782;3.833
79236;90.116;262
79237;54.598;513
79239;47.015;211
7924;200.040;7.161
79240;54.598;60
79241;51.604;2.480
79243;48.582;90
79244;44.761;720
79245;47.225;2.476
79248;1.451;24
79250;43.087;1.508
79251;54.508;45
79252;43.801;3.191
79255;42.513;571
79256;44.761;319
79257;41.843;1.067
79258;51.676;67
79259;67.783;48
7926;273.074;129
79261;47.015;527
7927;134.569;3.115
7928;200.149;18.148
7930;218.759;8.013
7931;233.241;3.323
79311;57.272;3.445
79312;47.239;971
79313;52.335;1.571
79314;45.498;56
79316;60.301;11.451
7932;134.956;8.653
79322;50.861;2.049
79323;59.665;6.559
79324;53.077;61
79325;51.569;2.319
79326;44.524;40
79329;56.284;3.300
7933;149.271;3.290
79331;45.857;13.258
79336;54.406;16.972
79339;49.323;7.230
7934;166.594;1.476
79342;59.745;352
79343;58.166;1.571
79344;53.077;56
79345;60.367;890
79346;45.567;2.427
79347;52.953;7.462
7935;232.958;428
79350;52.872;392
79351;54.041;1.326
79353;66.299;10
79355;56.226;1.942
79356;439;60
79357;40.995;2.303
79358;64.534;1.116
79359;59.750;2.899
7936;141.027;11.388
79360;74.862;13.574
79363;69.634;5.369
79364;47.095;7.958
79366;81.026;1.096
79367;66.299;645
79369;46.665;88
79370;48.776;1.889
79371;47.828;1.317
79372;57.758;1.434
79373;45.924;2.952
79376;56.217;95
79377;65.157;277
79378;62.401;236
79379;45.498;666
79380;66.299;197
79382;82.659;6.291
7939;165.853;539
7940;160.237;16.643
79401;27.477;8.408
79403;42.869;16.869
79404;42.813;11.289
79406;33.006;6.025
79407;56.671;19.068
79410;63.241;9.429
79411;32.899;7.951
79412;40.432;15.650
79413;56.186;21.187
79414;42.977;17.121
79415;35.931;17.689
79416;62.183;32.296
79423;70.214;32.178
79424;94.603;39.023
7945;217.616;9.419
7946;167.516;3.231
7950;129.453;17.528
79501;13.015;879
79502;59.306;1.350
79503;49.452;175
79504;41.785;2.344
79506;56.294;730
79508;82.019;1.242
79510;28.473;3.681
79511;54.019;1.338
79512;45.422;8.197
79517;72.223;200
79519;49.953;74
79520;48.143;2.449
79521;48.066;3.980
79525;52.402;2.842
79526;54.113;979
79527;66.992;251
79528;961;10
79529;483;14
79530;82.019;480
79532;48.510;940
79533;52.600;472
79534;47.918;181
79535;60.309;183
79536;52.901;4.988
79537;60.309;111
79538;48.493;271
79539;54.672;178
79540;59.306;89
79541;81.229;791
79543;53.905;1.186
79544;54.672;512
79545;60.247;1.788
79546;45.475;2.006
79547;54.672;758
79548;54.672;174
79549;59.945;15.577
79553;49.019;3.469
79556;48.061;12.995
79560;53.617;137
79561;56.255;662
79562;79.888;3.669
79563;54.714;1.159
79565;48.314;295
79566;68.344;333
79567;46.311;3.373
7960;143.929;42.917
79601;27.140;14.847
79602;60.595;18.822
79603;41.966;22.976
79605;45.611;25.037
79606;73.525;22.885
79607;45.239;2.242
7961;124.418;17
7970;273.074;117
79701;51.586;27.728
79703;56.495;20.592
79705;103.016;33.536
79706;70.296;19.571
79707;99.252;32.854
79713;62.619;592
79714;78.451;14.786
79718;29.326;721
79719;48.254;397
79720;51.006;33.640
79730;60.481;250
79731;57.254;4.193
79733;78.996;210
79734;53.089;2.137
79735;48.101;13.315
79738;93.416;275
79739;77.065;963
7974;149.688;12.003
79741;48.435;288
79742;48.254;490
79743;59.539;339
79744;60.709;1.362
79745;50.870;6.125
79748;60.716;173
79749;57.520;255
79752;55.631;2.245
79754;81.800;80
79755;67.925;230
79756;53.334;9.066
79758;101.564;2.197
79759;48.435;23
7976;291.112;663
79761;52.293;30.488
79762;71.749;39.056
79763;51.300;34.079
79764;58.765;20.725
79765;95.551;6.927
79766;75.518;6.115
7977;163.022;438
79770;37.147;33
79772;42.477;12.747
79777;48.254;170
79778;67.883;878
79780;29.326;224
79781;53.552;267
79782;54.744;3.976
79783;59.333;201
79785;37.147;91
79788;48.254;506
79789;50.140;974
7979;44.685;90
7980;151.341;2.257
7981;114.246;8.392
79821;38.129;7.142
79830;23.282;3.487
79831;64.248;29
79834;64.248;200
79835;36.085;12.690
79836;39.124;5.772
79837;70.135;587
79838;34.300;8.699
79839;34.453;1.938
79842;64.248;498
79843;632;42
79845;36.682;5.010
79846;37.619;104
79847;42.619;167
79848;83;2
79849;29.316;13.208
79851;34.453;641
79852;64.248;799
79853;30.480;3.729
79854;48.353;194
79855;56.042;2.336
79901;16.078;11.328
79902;48.877;21.236
79903;39.229;18.451
79904;38.075;35.060
79905;25.810;26.036
79906;43.194;4.374
79907;36.192;55.132
79908;70.938;3.673
79911;95.364;1.565
79912;75.931;77.161
79915;32.131;40.057
79916;43.462;2.995
79920;40.928;153
79922;121.710;8.935
79924;45.684;59.058
79925;50.465;40.639
79927;39.345;39.016
79928;52.005;49.544
79930;40.489;28.410
79932;67.240;24.986
79934;65.661;19.174
79935;49.700;18.042
79936;58.748;111.086
79938;57.624;53.520
79942;70.186;2
80002;63.847;18.020
80003;65.358;35.384
80004;76.219;35.892
80005;89.959;25.553
80007;152.423;7.262
8001;87.574;527
80010;36.467;39.728
80011;47.525;47.461
80012;48.346;46.665
80013;76.613;69.588
80014;60.543;36.710
80015;93.487;62.432
80016;127.106;41.219
80017;62.013;34.270
80018;88.186;9.206
80019;72.867;1.690
8002;81.271;20.631
80020;90.056;46.871
80021;79.724;30.051
80022;59.901;42.699
80023;118.306;15.415
80024;51.971;228
80025;115.024;253
80026;87.451;26.378
80027;111.815;31.034
8003;138.633;30.721
80030;48.643;15.329
80031;83.310;33.932
80033;59.311;23.969
8004;85.944;12.130
80045;32.293;277
8005;77.117;16.845
8006;141.909;683
8007;68.876;5.368
8008;111.777;7.863
8009;83.591;10.889
8010;67.939;10.587
80101;67.684;392
80102;82.120;5.514
80103;75.784;2.458
80104;94.052;27.588
80105;79.599;1.171
80106;30.754;1.521
80107;99.983;12.042
80108;165.156;22.612
80109;117.576;17.219
8011;56.435;43
80110;47.666;20.867
80111;138.763;28.948
80112;97.550;29.217
80113;128.677;20.562
80116;139.457;3.942
80117;85.471;2.587
80118;124.475;5.308
8012;78.497;39.080
80120;72.577;28.435
80121;137.318;17.853
80122;94.570;29.783
80123;87.324;43.667
80124;127.181;18.020
80125;116.609;10.190
80126;127.729;39.698
80127;116.963;42.597
80128;93.969;34.988
80129;122.848;27.007
80130;114.330;27.054
80131;142.695;243
80132;120.875;19.637
80133;91.597;2.042
80134;112.093;55.075
80135;123.055;3.833
80136;76.497;4.834
80137;90.684;1.323
80138;110.124;29.786
8014;97.571;556
8015;71.665;21.053
8016;80.936;30.957
8019;81.833;900
8020;112.042;2.141
80202;84.968;10.148
80203;52.320;18.839
80204;43.100;31.493
80205;53.800;29.221
80206;91.240;21.521
80207;78.549;21.216
80209;120.332;21.526
8021;63.779;45.515
80210;94.512;33.946
80211;59.213;31.583
80212;65.804;18.051
80214;48.817;24.821
80215;69.561;17.843
80216;41.594;10.924
80218;73.901;17.928
80219;45.277;61.296
8022;103.398;5.225
80220;94.863;33.529
80221;52.159;37.779
80222;64.644;20.073
80223;48.068;17.987
80224;62.656;17.256
80226;61.654;30.930
80227;73.496;33.667
80228;88.192;30.138
80229;54.100;49.598
8023;72.880;356
80230;94.644;7.559
80231;58.018;32.127
80232;67.484;21.411
80233;67.132;45.386
80234;82.637;25.937
80235;75.929;7.571
80236;57.260;16.123
80237;76.421;17.569
80238;130.700;10.058
80239;58.182;40.512
80241;92.710;31.746
80246;65.109;12.875
80247;45.603;25.449
80249;71.886;23.404
8026;94.974;2.435
80260;46.279;31.412
8027;81.478;4.870
8028;65.248;20.156
8029;72.252;4.935
8030;60.291;13.491
80301;109.036;22.555
80302;77.143;26.941
80303;78.625;22.361
80304;103.035;25.623
80305;96.073;16.874
8031;64.819;11.623
80310;43.323;6.578
8033;134.997;16.405
8034;101.355;18.576
8035;98.370;7.627
8036;103.673;4.011
8037;73.752;22.494
8038;73.050;131
8039;119.389;128
80401;91.899;39.378
80403;111.272;18.211
8041;107.315;863
8042;107.315;217
80420;62.214;933
80421;79.714;8.042
80422;71.047;4.326
80423;100.124;169
80424;77.800;9.627
80425;94.320;184
80426;105.703;104
80427;70.220;822
80428;71.084;706
8043;119.684;28.123
80432;49.084;439
80433;112.700;8.354
80434;53.537;43
80435;87.421;7.278
80436;58.824;565
80438;58.513;486
80439;126.194;23.778
80440;58.631;2.422
80442;68.444;2.309
80443;94.181;3.676
80444;58.513;1.080
80446;66.187;3.715
80447;65.046;1.964
80448;77.012;193
80449;61.396;909
8045;68.011;2.679
80451;68.450;753
80452;68.433;3.097
80453;142.113;197
80454;96.230;1.224
80455;136.103;497
80456;49.328;620
80457;90.453;612
80459;67.981;2.450
8046;73.999;32.968
80461;49.198;7.090
80463;83.190;136
80465;108.623;15.147
80466;103.282;3.338
80467;60.346;2.224
80468;67.981;391
80469;59.852;337
80470;96.541;3.287
80471;103.282;23
80473;53.537;51
80475;79.365;57
80476;58.513;194
80477;74.358;155
80478;68.432;1.606
80479;62.583;48
8048;93.343;10.512
80480;53.537;1.300
80481;128.571;572
80482;67.716;1.630
80483;62.583;585
80487;81.496;16.745
80488;74.358;157
8049;64.695;5.432
80497;91.949;411
80498;92.027;7.002
8050;83.445;20.744
80501;60.066;39.521
80503;104.460;31.064
80504;87.010;46.876
8051;86.635;10.211
80510;72.277;420
80511;82.636;76
80512;84.751;2.185
80513;87.955;10.296
80514;60.702;4.106
80515;87.614;1.010
80516;112.190;20.254
80517;75.746;9.221
8052;62.094;19.088
80520;69.635;1.498
80521;45.237;33.409
80524;71.076;31.668
80525;83.700;48.419
80526;67.808;44.183
80528;102.469;17.946
8053;101.941;42.277
80530;75.286;3.790
80532;94.428;165
80534;80.056;11.301
80535;75.020;2.636
80536;80.662;1.759
80537;69.682;38.821
80538;78.696;43.930
8054;101.970;40.221
80540;102.313;4.461
80542;98.378;3.631
80543;70.041;5.887
80544;124.216;111
80545;66.159;851
80546;89.232;149
80547;99.018;624
80549;75.071;8.642
8055;131.663;26.424
80550;84.291;20.675
8056;112.036;2.589
8057;157.974;19.291
8059;75.522;5.363
8060;80.221;24.252
80601;72.256;33.833
80602;107.604;27.665
80603;81.428;11.973
8061;112.190;734
80610;66.282;2.791
80611;64.496;659
80612;68.724;430
80615;83.315;7.482
8062;115.587;11.465
80620;51.360;17.775
80621;61.088;12.079
80622;70.469;268
80623;59.516;1.028
80624;82.503;946
8063;75.745;3.256
80631;36.300;43.568
80634;72.772;52.861
8064;78.459;239
80640;75.712;11.054
80642;73.506;4.309
80643;69.015;3.011
80644;85.675;2.989
80645;62.168;3.905
80648;64.496;1.001
80649;69.963;299
8065;72.221;7.092
80650;65.998;1.432
80651;77.887;4.176
80652;67.902;574
80653;70.390;791
80654;62.858;2.359
8066;62.758;7.351
8067;74.646;1.722
8068;73.528;6.734
8069;55.792;12.428
8070;67.219;12.938
80701;49.379;16.042
80705;50.313;884
8071;80.540;9.829
8072;72.246;161
80720;48.362;2.558
80721;57.421;154
80722;60.553;349
80723;55.142;7.179
80726;47.050;381
80727;52.076;425
80728;63.123;878
80729;64.496;540
8073;106.420;225
80731;52.606;1.494
80733;57.502;529
80734;57.452;3.045
80735;62.857;405
80736;56.999;648
80737;49.649;1.537
8074;117.070;77
80740;56.262;108
80741;61.053;935
80742;64.496;225
80743;55.619;1.074
80744;49.649;488
80745;56.648;156
80746;51.554;29
80747;46.438;462
80749;49.649;341
8075;81.905;26.374
80750;71.733;412
80751;54.761;18.857
80754;64.496;164
80755;62.857;163
80757;56.262;255
80758;115.522;3.805
80759;50.624;4.698
8077;104.683;17.370
8078;65.490;8.396
8079;58.254;12.016
8080;99.252;36.440
80801;56.262;154
80802;57.621;238
80804;52.482;327
80805;51.501;453
80807;50.531;5.304
80808;66.130;6.351
80809;86.001;1.519
8081;83.234;43.747
80810;57.621;1.127
80812;56.262;275
80813;46.180;2.055
80814;71.729;4.023
80815;51.429;911
80816;65.523;5.180
80817;62.235;27.311
80818;59.580;343
80819;85.402;921
80820;67.981;806
80821;52.713;1.093
80822;50.439;260
80823;52.482;203
80824;51.639;207
80825;57.621;422
80827;67.779;549
80828;62.610;3.341
